amplitude,beyond1std,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,linear_trend,max_slope,median_absolute_deviation,median_buffer_range_percentage,pair_slope_trend,percent_amplitude,percent_difference_flux_percentile,skew,small_kurtosis,std,stetson_j,stetson_k,ls,class
1135065035446,0.202,0.356643356643,0.19046449353,0.393509785123,0.534320439466,0.657703918297,0.85806460223,-4.46153962171e-05,10.9038042128,0.074,1.0,-0.172413793103,0.16198360387,0.269190177762,0.322466842236,-0.82252606401,0.0970265242757,2.59997829512,0.836800114228,0.53766767198,1
1138063026721,0.3415,0.283185840708,0.224277009543,0.36836700587,0.472225614821,0.618692540902,0.802928703966,-3.87516091414e-06,529.956767414,0.076,1.0,-0.0344827586207,0.438798578256,0.285373141184,-0.0235391815708,0.654188708914,0.105125199459,0.293266056065,0.820015164245,0.189416501265,1
1138064041091,0.36,0.357142857143,0.179093831396,0.334909894412,0.4768225369,0.658487725906,0.862632713286,-8.73636988035e-05,794.235929117,0.116,1.0,0.206896551724,0.230268770812,0.448983609834,0.597452140296,-0.318332592857,0.160309695056,16.3286169043,0.805765241691,0.997728580252,1
1140061004374,0.283,0.306220095694,0.174125524717,0.359869255986,0.632772607447,0.816750921601,0.91334859377,-1.81015657979e-05,18.7701509722,0.09,1.0,0.103448275862,0.157710574115,0.398967641841,0.718523435247,-0.94157406495,0.169007940994,8.27133353809,0.867345550184,0.188394080799,1
1138064054010,0.303,0.282258064516,0.174624996268,0.330804252496,0.455261123312,0.642888176509,0.802427942807,-1.78809010738e-05,13.3752301767,0.085,1.0,-0.241379310345,0.193433823433,0.332687998129,0.823132760399,0.330788148816,0.125870818935,12.415167826,0.798186833105,0.577459979016,1
1138063055529,0.151,0.396313364055,0.229419196212,0.402032651792,0.524670800285,0.697673159668,0.859189597859,1.60883928602e-05,12.6868777075,0.048,1.0,-0.275862068966,0.14498553469,0.170829267098,0.103770318442,-0.864341033733,0.0619566276725,2.61214421828,0.849688416531,0.276444775798,1
1138064060779,0.405,0.348258706468,0.168554836949,0.376133590436,0.555582670851,0.668777100742,0.843913195697,2.17175623579e-06,27.3627957539,0.151,1.0,-0.241379310345,0.326783310724,0.510916781528,0.415322894405,-0.667705517189,0.183860873681,1.05104437476,0.822910025557,0.196954016241,1
1140061023863,0.2775,0.425742574257,0.187431879537,0.327124348618,0.527552998598,0.696124670812,0.830431986422,-5.77912845404e-05,15.6268035324,0.116,1.0,0.0,0.211155762983,0.410600821602,0.446221922186,-0.698901440358,0.145502857232,14.8085920784,0.832082273965,383.37243098,1
1140061035823,0.4265,0.409638554217,0.273755921045,0.445384191568,0.623373018,0.725820013347,0.886717283389,-2.43337417143e-05,26.5404051358,0.178,1.0,-0.172413793103,0.348957733122,0.527485995523,0.174541273379,-0.873325235291,0.193870577556,23.3212239927,0.842235245544,0.288039565273,1
1143059007509,0.684,0.279661016949,0.239575669259,0.358650419159,0.486277388416,0.666171087337,0.847550075587,3.53506542676e-05,52.4766301035,0.17,1.0,0.379310344828,0.422978512545,0.638083747379,0.842347461828,1.32983556656,0.241739753846,0.719949789216,0.799859205821,0.373450990054,1
1140062048588,0.263,0.234693877551,0.172812943403,0.289072462256,0.485792401972,0.607017435772,0.870690021931,2.65474416224e-05,383.959052638,0.066,1.0,-0.310344827586,0.125641131215,0.354848583464,0.979743050971,-0.0636212997872,0.135730261834,5.36840749888,0.849412374453,0.244658830246,1
1143059039536,0.1575,0.299065420561,0.112666469499,0.218994028651,0.33474078821,0.540729188939,0.722984590747,8.59923267761e-07,13.9979850057,0.0305,1.0,-0.172413793103,0.125641131215,0.171516937168,0.64666834839,0.45605955128,0.0556848854521,0.979548746032,0.759854600653,0.281934898214,1
1143059049129,0.5515,0.357664233577,0.159287361602,0.388749684063,0.54501691605,0.65719403035,0.792756448826,-0.000290037513232,45.4362088337,0.214,1.0,-0.241379310345,0.449439191288,0.744870802349,0.381729542926,-0.630058145464,0.268546265478,44.0495842912,0.833921498231,0.387857494466,1
1143059024060,0.204,0.300925925926,0.126205900274,0.214170130628,0.35630854862,0.516154444044,0.806510548274,2.95979504187e-06,268.199231573,0.0465,1.0,0.206896551724,0.119953522385,0.233970831267,0.953484349564,0.737223533443,0.0789843900077,5.56034714043,0.747551010404,0.464929880336,1
1146056004878,0.6775,0.252525252525,0.189844430543,0.310928369487,0.468948877838,0.633430939271,0.837370216729,-0.000111616631228,45.2735414321,0.138,1.0,0.241379310345,0.683448961058,0.553745352863,0.744498198781,0.945008618782,0.226838778082,0.893634688387,0.806517787082,0.212732189474,1
1146056035549,0.1745,0.325991189427,0.166724528181,0.297801282552,0.469053296398,0.63423248916,0.79371431567,8.96174305385e-06,10.0349148695,0.051,1.0,-0.344827586207,0.132400363236,0.198517399684,0.474910926461,-0.0415605326991,0.0697744076972,2.82751471675,0.817193533482,0.205325943472,1
1149053008946,0.4175,0.306603773585,0.144563113818,0.268052000492,0.38380013867,0.549548950582,0.781799429013,6.33687883765e-05,67.5789825709,0.099,1.0,0.103448275862,0.391232086918,0.468704810061,0.38351901983,0.184115723332,0.156155973418,0.560114956144,0.781427561298,0.194144337009,1
1132053027939,0.199,0.301886792453,0.168989078073,0.368309192657,0.49709431392,0.63995831502,0.817120857333,6.07732886884e-08,164.70972003,0.0375,1.0,0.172413793103,0.192888780565,0.143195335004,0.285318991238,1.05160344926,0.054612853915,2.71741818831,0.72498222897,0.20432314091,1
1146056045260,0.895,0.304545454545,0.187932088644,0.314685865005,0.446625681683,0.623367473382,0.823658065125,-0.000116064387686,53.0848615501,0.1695,1.0,0.103448275862,0.688102638629,0.70276079078,0.885138905899,2.8184710446,0.264996587028,0.723030706869,0.779300663184,0.267873691204,1
1107079010228,0.263,0.477386934673,0.367982812323,0.545094172197,0.718010887312,0.837208529926,0.935680996719,3.73261765894e-05,24.0072448999,0.144,1.0,-0.0344827586207,0.208926785213,0.374186468081,0.155185968165,-1.44381944136,0.150518207754,4.19806519132,0.878598606811,0.21796657948,1
1107079012380,0.2345,0.298319327731,0.198524292926,0.362700083186,0.516403543536,0.695356873728,0.866761804663,-2.36505423596e-05,243.478270872,0.0705,1.0,0.0689655172414,0.139199941388,0.303300698741,0.750777130823,-0.495986507659,0.116477573244,3.96205987457,0.845013336385,0.203896376185,1
1143032016344,0.156,0.336099585062,0.220873283703,0.37809326565,0.541088031205,0.685241279492,0.84330006156,3.22649469605e-06,12.712998479,0.048,1.0,0.172413793103,0.14287833479,0.162862256279,0.284314309786,-0.570488619398,0.0590136323653,1.46492059336,0.794463027552,0.169358742554,1
1107079013958,0.32,0.366379310345,0.248091841121,0.394383105906,0.532080494116,0.69049362814,0.86930512133,7.89574521661e-06,915.431558458,0.1295,1.0,0.241379310345,0.242224109571,0.432762869568,0.371580296095,-0.851923058983,0.159073597926,3.39856761078,0.837002448238,0.31029484061,1
1104079062366,0.1575,0.220588235294,0.120973243136,0.21039507027,0.403198314798,0.555580740799,0.738868515671,1.89330389095e-05,278.276479636,0.0225,1.0,-0.103448275862,0.116863247781,0.113941273527,0.969056584056,3.07112185597,0.0436271061894,1.73033587922,0.806776212099,0.64550861164,1
1107079033736,0.221,0.337931034483,0.195510440881,0.357236888359,0.509422447989,0.639534621476,0.873535541063,-3.28519406401e-05,25.2399709487,0.075,1.0,0.0,0.151330474156,0.281627826965,0.368018530541,-0.475759449117,0.100805880016,5.31211421791,0.827040627576,0.296586107938,1
1104079058458,0.262,0.352941176471,0.27183081384,0.414441029148,0.561280013523,0.746285526916,0.875574483231,3.9573298362e-05,270.027006781,0.1015,1.0,0.172413793103,0.172185297546,0.371962121135,0.529957139215,-0.902258261404,0.142008267165,15.1420803858,0.859829776371,0.22716145258,1
1132053031682,0.21,0.429951690821,0.301117276789,0.442951365816,0.587593154715,0.74332086568,0.896634502435,-0.000130003824549,26.0926289156,0.089,1.0,0.0344827586207,0.204481128573,0.276390256107,0.0723951873994,-1.14883684599,0.102292988026,9.02053187458,0.86064194104,4003.507623,1
1152050024075,0.194,0.287553648069,0.135040231145,0.277269210732,0.404600378655,0.551605004312,0.765704677294,3.50278989043e-05,20.4105780086,0.045,1.0,0.0,0.15984512119,0.201818505966,0.560102089011,0.468455857502,0.067883511409,0.609587748836,0.790721734105,0.168867363759,1
1155047004783,0.425,0.350230414747,0.183455705825,0.342615544887,0.476034420479,0.601206762961,0.821702677908,9.7485501287e-07,176.720074957,0.131,1.0,-0.0344827586207,0.321904253442,0.503925495353,0.347626602941,-0.418053418177,0.169614579587,16.1451088305,0.827396017453,0.248309559347,1
1155047026893,0.766,0.112676056338,0.181228063159,0.298380896787,0.421786025354,0.533082603214,0.692028536003,2.82438839882e-05,1573.89636985,0.076,1.0,-0.103448275862,0.239366679141,0.348979107567,3.11258491405,15.4007016727,0.173425140076,1.12548064197,0.80343211036,0.387222117872,1
1155047010237,0.2395,0.37556561086,0.211218052389,0.397460188323,0.554444725047,0.713340158049,0.848156814493,-1.73977870678e-05,133.743639209,0.084,1.0,-0.0689655172414,0.226874104638,0.282047891315,0.185519218095,-0.828766523621,0.104304141942,1.78038195453,0.816452962476,0.247162795124,1
1155047030527,0.1525,0.300518134715,0.160379064868,0.27627510261,0.401606615036,0.559203440615,0.759018817672,-1.82387251477e-05,10.461912097,0.04,1.0,-0.103448275862,0.14287833479,0.189958468565,0.270864570194,-0.140507291249,0.0620393460085,1.06478413329,0.807543753448,0.322243336534,1
1109078009024,0.311,0.266666666667,0.166286110915,0.270291905095,0.462890067679,0.631378062053,0.76710108139,-1.82146756183e-05,26.3657372329,0.07,1.0,-0.0344827586207,0.178148406003,0.286215482296,1.11474850312,2.06083404714,0.109330942871,1.1997639582,0.8091762373,0.235872938643,1
1107079048383,0.116,0.35775862069,0.197861963134,0.354763703844,0.516812678168,0.699371597189,0.857844300267,6.40795379773e-06,377.192975133,0.04,1.0,-0.0344827586207,0.0894316796591,0.15715328102,0.407130803987,-0.888434775617,0.056249593571,3.00779937129,0.839499165354,0.199113574833,1
1109078011090,0.592,0.295,0.173032921005,0.328758205614,0.509561265635,0.655776445709,0.845814517369,-1.38798586142e-05,60.535478177,0.15,1.0,0.172413793103,0.521246477219,0.557204638194,0.649018043378,0.0791496504127,0.209429724192,0.489562388304,0.821216284638,0.208118419198,1
1107078041611,0.1495,0.341463414634,0.163276806707,0.303147290597,0.425605913044,0.632385437823,0.807874655801,1.08162408727e-05,7.78217982022,0.0445,1.0,0.103448275862,0.140249666651,0.175197369652,0.029688873544,-0.419345480351,0.0591615547724,2.13630315053,0.786659617216,0.164059649542,1
1109078019732,0.5175,0.292079207921,0.213925493345,0.356886996651,0.545094652374,0.718373261579,0.858533342163,-6.02666743109e-05,1438.5352149,0.156,1.0,0.0344827586207,0.342146595065,0.594198545442,0.678503887668,-0.461610902357,0.239666410168,2.36966024468,0.855553472244,0.206718593956,1
1109078030301,0.458,0.274881516588,0.163989517164,0.374268124016,0.50992592828,0.709996470475,0.864673217396,2.36222301982e-05,479.094041996,0.135,1.0,0.0344827586207,0.329229588316,0.528595030168,0.70344636778,-0.478787724445,0.209626607283,1.91057787506,0.847924207265,0.191216365194,1
1101080064767,0.6325,0.288990825688,0.146884751715,0.287477545337,0.428059573072,0.562440522451,0.745037870567,-3.91390125587e-05,4229.35777796,0.1705,1.0,-0.0344827586207,0.495546138406,0.752155656784,0.635092444872,0.0589183617627,0.262326224339,0.579887836481,0.806842625562,0.178804206692,1
1101080026538,0.747,0.231441048035,0.188428007995,0.369329718493,0.568592273872,0.719033658836,0.85940524511,2.41858979287e-05,64.0345647346,0.12,1.0,-0.172413793103,0.260085459088,0.48340080884,1.35403375742,3.37196760299,0.207739947107,5.89017425892,0.85787305923,0.195432474641,1
1101080032616,0.4075,0.280373831776,0.22650787685,0.395149177571,0.536573508196,0.710139283941,0.866202809545,-8.89520488358e-06,4208.59979482,0.115,1.0,0.0344827586207,0.180320135017,0.475431517756,0.765202528376,-0.462964511464,0.192185858779,5.11645665729,0.870642700341,0.192491244285,1
1101080021321,0.3185,0.323651452282,0.213648152469,0.363804918934,0.514635810255,0.647100369872,0.816954634187,1.70265185187e-05,682.788028531,0.101,1.0,-0.0344827586207,0.250834928374,0.397916773004,0.412489623565,-0.713199311655,0.142111578324,2.19305223957,0.846744232741,0.174130632527,1
1101080018126,0.3085,0.385892116183,0.225357719247,0.45521554548,0.63741964166,0.822376680925,0.927388973027,3.46036744655e-05,291.503729742,0.126,1.0,-0.103448275862,0.200051820204,0.396752251055,0.39885887396,-1.11994908113,0.156991615208,6.25584259209,0.847813619823,0.169688156164,1
1101080006898,0.2875,0.31843575419,0.230538801544,0.362376862953,0.461166405882,0.628437990463,0.833762356984,3.22556229637e-06,135.360266468,0.074,1.0,-0.310344827586,0.119953522385,0.294653221928,0.950160786601,0.901872989908,0.109138158622,10.5985418316,0.786319450975,1.00221173875,1
1001080070683,1.05,0.0894941634241,0.123253117993,0.194143674125,0.286469780891,0.402961812883,0.571791646931,-2.0942469971e-05,12951.4205627,0.058,1.0,0.0344827586207,0.605461886801,0.362970476289,3.68104868393,22.6871760345,0.216378722284,0.139212172194,0.604590970967,4.66703541633,1
1101080023654,0.45,0.291044776119,0.2184670567,0.359180675604,0.460279976668,0.596162719281,0.774447485992,2.04062999302e-05,46.9019749014,0.0955,1.0,0.103448275862,0.455451518253,0.385717640062,0.218123160604,0.571150821733,0.137423875321,0.278062331645,0.814643779385,0.455666458208,1
1112079007180,0.5815,0.291390728477,0.171978121523,0.304199233838,0.512310011808,0.692761352108,0.846936776753,-8.29910444988e-06,58.5526186051,0.132,1.0,-0.103448275862,0.51495593204,0.586112373895,0.678492952517,-0.173453231728,0.232885779192,0.960843886749,0.820025334048,0.295832426637,1
1112079020088,0.7095,0.271844660194,0.141156799239,0.274467030618,0.419317528459,0.555355472644,0.738417048407,-8.10230522602e-05,10153.4823217,0.1505,1.0,0.172413793103,0.636062739617,0.665477994616,0.752037915267,1.12760779078,0.237011152447,0.515781399557,0.792853199836,0.499140960073,1
1112079021580,0.455,0.221719457014,0.178464000719,0.325624553627,0.45368682737,0.602598524739,0.751841568849,-2.88889495788e-05,1117.64706314,0.1,1.0,0.48275862069,0.198947040479,0.410627419082,1.41929303401,3.04834000317,0.15699108071,13.6356228678,0.83371543925,1.83936029914,1
1112079035595,0.1145,0.35632183908,0.232405463062,0.366418837054,0.503239477084,0.649630871494,0.869713133502,-8.35564356077e-06,7.06906390439,0.043,1.0,0.206896551724,0.125641131215,0.15852490725,-0.100844496256,-0.896276501231,0.0547784750769,2.1631289541,0.820451541484,0.221506496278,1
1146031032626,0.0975,0.377245508982,0.265965011111,0.373701349238,0.515534603648,0.666881990923,0.903130290881,-2.06930230941e-05,17.7160995038,0.036,1.0,0.310344827586,0.0734949358052,0.130703984089,0.301053227749,-0.732835289946,0.0470542099806,2.92560376729,0.822914505343,0.396919319457,1
1115077044678,0.1345,0.347639484979,0.180876397118,0.336905619663,0.478212499083,0.628575857356,0.804646203712,-8.60816525861e-06,1116.75132406,0.043,1.0,-0.0344827586207,0.134488244211,0.160264965427,0.172658883615,-0.526875761349,0.0547612122098,1.13868533741,0.789629230599,0.170966872671,1
1115077038150,0.843,0.404651162791,0.162074200631,0.277569903547,0.481301159558,0.698915195046,0.820566168192,-0.000246409685567,3896.76130666,0.265,1.0,0.206896551724,1.12031311674,1.08497369798,0.00181038303771,-0.583605997749,0.349495767079,70.3082762465,0.803008117107,0.71796686979,1
1115078040701,0.6125,0.363636363636,0.176867020836,0.361323794511,0.501608660678,0.679850961356,0.892576614823,-4.7670397562e-05,1972.31821761,0.21,1.0,0.241379310345,0.50521943019,0.758871622463,0.451182582476,-0.529191237866,0.285490057927,42.6753581631,0.79562008997,0.995638923335,1
1135051058294,1.07,0.283687943262,0.140948849847,0.243927020452,0.371610199682,0.545580547536,0.734219490632,-4.52433997434e-06,2945.6906373,0.17,1.0,0.0344827586207,2.30826278856,0.839822690177,-0.394481356485,1.94293577417,0.281076827757,0.221879642607,0.746728101048,0.201396363052,1
1135051044833,0.3425,0.288888888889,0.184328395158,0.311820969214,0.476133296688,0.6880451039,0.858891354743,-1.37042290499e-06,1101.54914947,0.095,1.0,0.241379310345,0.214506937716,0.430954313667,0.730975605339,-0.530480781151,0.162024829429,3.73801305882,0.832241161187,0.162910824924,1
1118076022509,0.38,0.276315789474,0.160711706178,0.282117702805,0.405277271025,0.626312715689,0.88257623087,1.06849854039e-05,48.3595675857,0.094,1.0,0.103448275862,0.27233054641,0.480129013024,0.870945089455,-0.0944574834733,0.185268750733,1.42319226883,0.808081820487,0.294140675498,1
1135051036267,0.303,0.28253968254,0.162809961988,0.289460385904,0.508382728514,0.668709957214,0.866445142283,-9.22206928321e-06,513.490015812,0.077,1.0,0.0344827586207,0.182496870383,0.361962443661,0.801064038256,-0.354576438106,0.13769511689,2.99510113262,0.831198875608,0.156071166491,1
1118077049361,0.3585,0.306382978723,0.115035260477,0.237634997838,0.354207837647,0.480235488048,0.6975397344,-1.75387416221e-05,124.827992265,0.079,1.0,-0.137931034483,0.314619288216,0.388335447082,0.412055121365,0.489038353573,0.122888474873,0.586393579415,0.779814513522,0.2174030125,1
1118077050179,0.163,0.428571428571,0.20843775124,0.424639379616,0.555026580857,0.722089137339,0.84727751319,-6.66261929669e-05,88.5129818345,0.0715,1.0,0.0344827586207,0.171116106572,0.22290340312,-0.0911962489761,-0.879881855973,0.0800301459641,5.54263503116,0.822367989728,2.16123166968,1
1121076023979,0.5705,0.346153846154,0.185093833707,0.330624988084,0.447279238298,0.622535626951,0.777597043228,5.65463995878e-05,28.6075974377,0.1765,1.0,-0.172413793103,0.573982697564,0.686026038405,0.230623731537,-0.477773270174,0.238992210197,36.8968412059,0.813287594477,0.248834279985,1
1118077056268,0.5735,0.262548262548,0.149239454395,0.259816215877,0.421840860434,0.58709492137,0.806408326618,6.39599184338e-06,581.092850353,0.072,1.0,0.0344827586207,0.831470804661,0.357002830174,-6.82941957208e-05,2.87983967799,0.138839408848,1.34196546509,0.801213587784,0.181732223413,1
1121076005953,0.355,0.394957983193,0.209582512804,0.401256069146,0.592076877988,0.71542129841,0.89997168814,1.53036040847e-05,171.744014884,0.1275,1.0,-0.103448275862,0.285878147227,0.456176503253,0.391434221248,-0.978328601034,0.17375919655,2.09841106415,0.850080470121,0.244001916922,1
1121075046307,0.523,0.283720930233,0.137222891448,0.278565582368,0.41262482032,0.567590777912,0.718027881424,-5.28417410927e-06,1255.53098799,0.096,1.0,0.0344827586207,0.566029720686,0.427901288165,0.43743249614,1.03853622508,0.146729482623,0.396950272617,0.793781315459,0.21455195772,1
1121075064391,0.1835,0.396907216495,0.243079798248,0.394759149538,0.550351488424,0.717090396144,0.863561879272,-2.36481065298e-05,771.230513816,0.0665,1.0,0.0344827586207,0.182496870383,0.217696289121,0.10966348954,-0.931360585251,0.0782407561712,1.83448825001,0.845417446856,0.231018521503,1
1121075029969,0.311,0.448113207547,0.337215078022,0.512802437357,0.716550674999,0.847847851437,0.958761320982,-1.83958187806e-05,197.16745008,0.1535,1.0,0.310344827586,0.220112329519,0.439365625408,0.318060555493,-1.36202532465,0.182981292766,5.07238229689,0.891565881645,0.21792434818,1
1121075047320,0.3675,0.33023255814,0.21318137114,0.3465141122,0.487136256429,0.683134686034,0.819482633682,5.19576725286e-05,1747.00471548,0.098,1.0,-0.0344827586207,0.212271792536,0.395373546197,0.600003421979,-0.335707704883,0.147469538448,16.9376971684,0.858645307681,0.231102571053,1
1121076049244,0.706,0.294930875576,0.126611171523,0.239104690778,0.329088607038,0.466225613286,0.696106644083,-3.99992388902e-05,69.2317933381,0.138,1.0,-0.0344827586207,1.04361932108,0.747824357548,-0.0539929333157,0.622161241005,0.227144406418,0.14862075148,0.749233760928,4.91681569774,1
1123074024636,0.687,0.267782426778,0.113999213713,0.231993975589,0.393279237161,0.531518752422,0.752517116462,2.10580836363e-05,682.261197405,0.153,1.0,-0.172413793103,0.794733626833,0.708700244726,0.400155260543,0.705029417928,0.244377371241,0.324850336037,0.737405287661,0.189785251214,1
1123074044954,0.305,0.35046728972,0.236165299171,0.395805547494,0.56970160278,0.725707560755,0.86925217902,4.22800234069e-05,622.837331878,0.115,1.0,0.103448275862,0.229702211146,0.406593969346,0.436392431931,-0.905870766164,0.154059802281,1.55044873608,0.855900146495,0.208310288307,1
1123074041607,0.379,0.333333333333,0.227123756166,0.356078677317,0.498529539192,0.673205053643,0.836358791001,5.79960617781e-05,792.631873199,0.082,1.0,0.0344827586207,0.415141932931,0.313712615584,-0.00981246375861,0.182755570761,0.113059049062,1.7380442315,0.800496257007,0.192075402453,1
1123074018650,1.03,0.180327868852,0.295282100649,0.457639864793,0.517762360068,0.658992396835,0.808007458299,-0.00036374176075,3842.94062212,0.261,1.0,0.0344827586207,0.50106673257,0.905444295968,1.28634520078,2.36447926366,0.428085048074,1.19560685098,0.850119069289,1.63474107278,1
1123073048301,0.375,0.368983957219,0.218592935284,0.383114570344,0.528042991854,0.738218700834,0.876608109095,4.45660829909e-05,27.7664654933,0.134,1.0,0.0344827586207,0.312199899019,0.468977531474,0.362981663731,-0.910943135065,0.176907705269,1.67721639132,0.818654320395,0.253890800789,1
1123074012828,0.1865,0.380530973451,0.198438050949,0.351258984113,0.528379353478,0.682913160778,0.846349906977,5.55549556864e-05,242.424244349,0.0665,1.0,-0.172413793103,0.145512819978,0.228288280702,0.380012255495,-0.578387024333,0.0814503098099,2.41919033819,0.819318270288,0.197708219314,1
1126072002124,0.4835,0.347222222222,0.212766894689,0.369572552323,0.480684769086,0.609902738035,0.769837325388,-2.17402768374e-05,2963.60470893,0.1375,1.0,0.103448275862,0.526159118302,0.510583961094,0.153356736117,-0.472805758997,0.17722051525,0.750849525043,0.824812195205,0.186042125908,1
1126072027880,0.2965,0.275510204082,0.126181951915,0.21456682972,0.329965970745,0.457289516924,0.696400792039,2.4711658596e-05,12.7311433016,0.0505,1.0,0.0344827586207,0.321904253442,0.283769943535,-0.205890998342,1.21341738542,0.0925539188789,1.15358253515,0.665383588748,0.288219685448,1
1123074059961,0.377,0.152173913043,0.12463897978,0.21469055466,0.309081885845,0.470612647061,0.616968308512,-2.47208636048e-05,5710.57164675,0.067,1.0,0.172413793103,0.147621956655,0.402592004793,1.97588786459,4.76587867059,0.156082603715,7.58390291577,0.776432527823,0.987200512115,1
1123074062132,0.4185,0.210810810811,0.160948902012,0.259160747191,0.377916806411,0.534057451234,0.696125317128,-2.76829989926e-05,5051.99282254,0.074,1.0,-0.241379310345,0.196740531307,0.363310020417,1.52190204447,3.98327240036,0.133609287894,9.28944744092,0.803648749224,0.356936860168,1
1126072063997,0.371,0.258928571429,0.213749806194,0.38192982854,0.559605421307,0.75928241017,0.885473464226,-2.59988354127e-05,116.356803407,0.0705,1.0,-0.103448275862,0.114294415434,0.264018679067,1.34914776994,3.22018246838,0.113192515651,4.17830995473,0.849219016715,0.185207678253,1
1126072037893,0.4565,0.304347826087,0.201954615223,0.419630375811,0.561263692995,0.737276365111,0.885156686219,1.46135969334e-05,75.3793126129,0.1365,1.0,-0.310344827586,0.261824189558,0.489605985265,0.622071582134,-0.600096382191,0.194470354273,1.89694108775,0.850758441967,0.225159268633,1
1129071000831,0.2595,0.361607142857,0.15579521984,0.301241616924,0.506598496301,0.670397691773,0.876746664335,-1.06827147336e-06,31.2203944293,0.0785,1.0,0.241379310345,0.267068224999,0.284090540103,0.12404067219,-0.596920573593,0.0994941669938,1.72558747666,0.805652935951,0.186682232957,1
1129070060351,0.4055,0.336322869955,0.222928186919,0.323512910033,0.459834761218,0.613696218911,0.802853815796,9.32089848546e-06,20.4685916495,0.135,1.0,-0.103448275862,0.3170431382,0.544966956343,0.471957310147,-0.423965307224,0.187499320999,24.3601640145,0.806441749444,0.231321480671,1
1138049021575,0.6465,0.240458015267,0.207092691556,0.340804523655,0.513377418299,0.665179142707,0.83787852105,1.28199464299e-06,40.5743184428,0.1025,1.0,-0.0344827586207,0.438796137183,0.400933376939,1.12840160294,2.57541756856,0.169034667739,0.91175681156,0.837494982708,0.171377750696,1
1104080051858,0.31,0.206278026906,0.133351811185,0.25394908348,0.494684776006,0.71609251815,0.900415518361,-3.31779576453e-05,1086.95656639,0.062,1.0,-0.0344827586207,0.0924460532268,0.379765937859,1.08342027913,-0.0584015225378,0.157307874243,5.72796315851,0.861165924886,0.189448947617,1
1104080017392,0.4605,0.306603773585,0.172521102732,0.2752653019,0.449194112967,0.614872145899,0.812091898083,7.03033713584e-05,29.1573354357,0.1185,1.0,-0.241379310345,0.312199899019,0.489575667611,0.752323086764,0.88525090922,0.177699027502,23.7003395238,0.799190005368,0.99926771032,1
1104080043925,0.643,0.252136752137,0.159894497929,0.300104251006,0.421837906333,0.532664389061,0.796696453004,2.60975902584e-05,1895.65225179,0.1025,1.0,0.241379310345,0.333521290759,0.450847956812,1.25399017388,4.10623192125,0.165265650415,0.548004571736,0.803817254254,0.186695895198,1
1104080042796,0.3615,0.172566371681,0.127528112396,0.221626229485,0.352067889268,0.474689742485,0.733368401001,-8.14642089561e-06,1770.27582298,0.0635,1.0,0.0689655172414,0.146040591137,0.362475058456,1.60210434872,2.95796378244,0.131807707854,9.54035035523,0.768899538996,8.29807796414,1
1104080027679,0.7585,0.216589861751,0.16318238217,0.273580036418,0.419980291795,0.566705571951,0.728424491817,-5.98298135178e-05,3244.52335048,0.128,1.0,0.0344827586207,0.488675359492,0.555510514469,1.70199694377,5.31982062672,0.223562426898,0.418147232238,0.818702061352,0.182555145349,1
1001080010709,0.1975,0.133333333333,0.088024812174,0.152664607228,0.224576005981,0.29415133176,0.559299646839,-4.19575058604e-06,211.009187389,0.029,1.0,0.0,0.0646331870513,0.255124124813,2.15169523083,4.35505491064,0.0835180596171,2.26952607242,0.69108929061,0.286465136932,1
1001080005501,0.279,0.255060728745,0.163952740548,0.301724476162,0.432860885012,0.554888747551,0.81322404429,3.37791011813e-05,1944.44449848,0.045,1.0,0.0344827586207,0.31099187465,0.19186736185,-0.460968329788,2.34428012766,0.0711603078136,0.98266730808,0.772649331295,0.165652451629,1
1001080011431,0.406,0.344537815126,0.161157876862,0.262656076944,0.452886497811,0.623896635501,0.815682518462,-6.05182750299e-05,20.6799152744,0.131,1.0,-0.0344827586207,0.32556186072,0.551430316011,0.518896635011,-0.385660957811,0.188811748257,23.8693591388,0.802769563131,0.997837944272,1
1001080012686,0.2345,0.447488584475,0.257685239281,0.502249487548,0.659457117617,0.76898151485,0.902287718536,2.58851000138e-05,11.5566274746,0.106,1.0,0.379310344828,0.17489755494,0.304450824698,0.162970853977,-1.24154958741,0.116010452706,7.48685450649,0.847598333793,0.196744483978,1
1004080067466,0.1185,0.339622641509,0.173451548949,0.319924701051,0.467943803088,0.630784744226,0.830903075641,-3.46815583617e-06,1135.18192067,0.0285,1.0,0.0344827586207,0.0919429632629,0.115154419087,-0.0326700896182,0.00550146629075,0.0399156470286,0.96982897441,0.810444979726,0.22471463553,1
1001080035212,0.341,0.327102803738,0.213929692857,0.332876194383,0.587265253266,0.727215882055,0.848138504097,3.91755899831e-05,870.322060698,0.101,1.0,-0.103448275862,0.247382985163,0.437459949789,0.596752042516,-0.835932975519,0.172130776995,1.98878018772,0.855704377997,0.191248428818,1
1132069020407,0.2915,0.3515625,0.283713542375,0.518361566588,0.694186176281,0.837264249486,0.941162789848,-8.22284246595e-06,429.654611874,0.122,1.0,0.103448275862,0.157710574115,0.430106505966,0.498059800451,-1.24505816805,0.185001433166,9.90057882901,0.86910362489,0.215260834784,1
